!!	C107										
					
						
CUST	NO.	XCOORD.	YCOORD.	DEMAND	READY	TIME	DUE	DATE	SERVICE	TIME

											 
	0	40	50	0	0	480	0
	1	45	68	10	330	420	90
	2	45	70	30	294	384	90
	3	42	66	10	6	96	90
	4	42	68	10	258	348	90
	5	42	65	10	5	95	90
	6	40	69	20	222	312	90
	7	40	66	20	41	131	90
	8	38	68	20	77	167	90
	9	38	70	10	186	276	90
	10	35	66	10	114	204	90
	11	35	69	10	150	240	90
	12	25	85	20	231	321	90
	13	22	75	30	11	101	90
	14	22	85	10	195	285	90
	15	20	80	40	123	213	90
	16	20	85	40	160	250	90
	17	18	75	20	13	103	90
	18	15	75	20	49	139	90
	19	15	80	10	86	176	90
	20	30	50	10	3	93	90
	21	30	52	20	330	420	90
	22	28	52	20	294	384	90
	23	28	55	10	258	348	90
	24	25	50	10	5	95	90
	25	25	52	40	41	131	90
	26	25	55	10	222	312	90
	27	23	52	10	77	167	90
	28	23	55	20	186	276	90
	29	20	50	10	113	203	90
	30	20	55	10	150	240	90
	31	10	35	20	50	140	90
	32	10	40	30	12	102	90
	33	8	40	40	12	102	90
	34	8	45	20	269	359	90
	35	5	35	10	86	176	90
	36	5	45	10	233	323	90
	37	2	40	20	123	213	90
	38	0	40	30	159	249	90
	39	0	45	20	196	286	90
	40	35	30	10	78	168	90
	41	35	32	10	43	133	90
	42	33	32	20	7	97	90
	43	33	35	10	6	96	90
	44	32	30	10	114	204	90
	45	30	30	10	186	276	90
	46	30	32	30	151	241	90
	47	30	35	10	367	457	90
	48	28	30	10	222	312	90
	49	28	35	10	366	456	90
	50	26	32	10	294	384	90
	51	25	30	10	258	348	90
	52	25	35	10	330	420	90
	53	44	5	20	88	178	90
	54	42	10	40	51	141	90
	55	42	15	10	14	104	90
	56	40	5	30	124	214	90
	57	40	15	40	13	103	90
	58	38	5	30	160	250	90
	59	38	15	10	235	325	90
	60	35	5	20	196	286	90
	61	50	30	10	186	276	90
	62	50	35	20	77	167	90
	63	50	40	50	40	130	90
	64	48	30	10	222	312	90
	65	48	40	10	5	95	90
	66	47	35	10	295	385	90
	67	47	40	10	4	94	90
	68	45	30	10	258	348	90
	69	45	35	10	331	421	90
	70	95	30	30	128	218	90
	71	95	35	20	92	182	90
	72	53	30	10	150	240	90
	73	92	30	10	165	255	90
	74	53	35	50	113	203	90
	75	45	65	20	366	456	90
	76	90	35	10	55	145	90
	77	88	30	10	201	291	90
	78	88	35	20	19	109	90
	79	87	30	10	236	326	90
	80	85	25	10	273	363	90
	81	85	35	30	18	108	90
	82	75	55	20	118	208	90
	83	72	55	10	82	172	90
	84	70	58	20	155	245	90
	85	68	60	30	191	281	90
	86	66	55	10	45	135	90
	87	65	55	20	9	99	90
	88	65	60	30	227	317	90
	89	63	58	10	264	354	90
	90	60	55	10	7	97	90
	91	60	60	10	300	390	90
	92	67	85	20	122	212	90
	93	65	85	40	158	248	90
	94	65	82	10	85	175	90
	95	62	80	30	49	139	90
	96	60	80	10	13	103	90
	97	60	85	30	194	284	90
	98	58	75	20	11	101	90
	99	55	80	10	268	358	90
	100	55	85	20	231	321	90
	999	0	0	0	0	0	0
