!!	C205										
					
						
CUST	NO.	XCOORD.	YCOORD.	DEMAND	READY	TIME	DUE	DATE	SERVICE	TIME

											 
	0	40	50	0	0	480	0
	1	52	75	10	32	92	90
	2	45	70	30	18	78	90
	3	62	69	10	153	213	90
	4	60	66	10	167	227	90
	5	42	65	10	2	62	90
	6	16	42	20	59	119	90
	7	58	70	20	140	200	90
	8	34	60	20	397	457	90
	9	28	70	10	356	416	90
	10	35	66	10	383	443	90
	11	35	69	10	370	430	90
	12	25	85	20	288	348	90
	13	22	75	30	329	389	90
	14	22	85	10	275	335	90
	15	20	80	40	302	362	90
	16	20	85	40	262	322	90
	17	18	75	20	315	375	90
	18	15	75	20	235	295	90
	19	15	80	10	248	308	90
	20	30	50	10	1	61	90
	21	30	56	20	411	471	90
	22	28	52	20	1	61	90
	23	14	66	10	221	281	90
	24	25	50	10	5	65	90
	25	22	66	40	343	403	90
	26	8	62	10	207	267	90
	27	23	52	10	18	78	90
	28	4	55	20	193	253	90
	29	20	50	10	45	105	90
	30	20	55	10	31	91	90
	31	10	35	20	99	159	90
	32	10	40	30	72	132	90
	33	8	40	40	85	145	90
	34	8	45	20	179	239	90
	35	5	35	10	112	172	90
	36	5	45	10	166	226	90
	37	2	40	20	126	186	90
	38	0	40	30	139	199	90
	39	0	45	20	152	212	90
	40	36	18	10	246	306	90
	41	35	32	10	379	439	90
	42	33	32	20	366	426	90
	43	33	35	10	352	412	90
	44	32	20	10	259	319	90
	45	30	30	10	286	346	90
	46	34	25	30	273	333	90
	47	30	35	10	339	399	90
	48	36	40	10	393	453	90
	49	48	20	10	125	185	90
	50	26	32	10	313	373	90
	51	25	30	10	300	360	90
	52	25	35	10	326	386	90
	53	44	5	20	166	226	90
	54	42	10	40	152	212	90
	55	42	15	10	139	199	90
	56	40	5	30	179	239	90
	57	38	15	40	232	292	90
	58	38	5	30	192	252	90
	59	38	10	10	219	279	90
	60	35	5	20	206	266	90
	61	50	30	10	45	105	90
	62	50	35	20	5	65	90
	63	50	40	50	1	61	90
	64	48	30	10	58	118	90
	65	44	25	10	112	172	90
	66	47	35	10	71	131	90
	67	47	40	10	1	61	90
	68	42	30	10	98	158	90
	69	45	35	10	84	144	90
	70	95	30	30	317	377	90
	71	95	35	20	303	363	90
	72	53	30	10	32	92	90
	73	92	30	10	330	390	90
	74	53	35	50	18	78	90
	75	45	65	20	5	65	90
	76	90	35	10	290	350	90
	77	72	45	10	399	459	90
	78	78	40	20	385	445	90
	79	87	30	10	357	417	90
	80	85	25	10	344	404	90
	81	85	35	30	371	431	90
	82	75	55	20	261	321	90
	83	72	55	10	248	308	90
	84	70	58	20	221	281	90
	85	86	46	30	275	335	90
	86	66	55	10	234	294	90
	87	64	46	20	418	478	90
	88	65	60	30	207	267	90
	89	56	64	10	180	240	90
	90	60	55	10	418	478	90
	91	60	60	10	194	254	90
	92	67	85	20	86	146	90
	93	42	58	40	1	61	90
	94	65	82	10	100	160	90
	95	62	80	30	113	173	90
	96	62	40	10	413	473	90
	97	60	85	30	73	133	90
	98	58	75	20	127	187	90
	99	55	80	10	46	106	90
	100	55	85	20	59	119	90
	999	0	0	0	0	0	0
