!!	C206										
					
						
CUST	NO.	XCOORD.	YCOORD.	DEMAND	READY	TIME	DUE	DATE	SERVICE	TIME

											 
	0	40	50	0	0	480	0
	1	52	75	10	30	90	90
	2	45	70	30	3	93	90
	3	62	69	10	145	235	90
	4	60	66	10	163	223	90
	5	42	65	10	2	62	90
	6	16	42	20	46	136	90
	7	58	70	20	136	196	90
	8	34	60	20	375	465	90
	9	28	70	10	337	427	90
	10	35	66	10	372	462	90
	11	35	69	10	368	428	90
	12	25	85	20	281	341	90
	13	22	75	30	327	387	90
	14	22	85	10	261	351	90
	15	20	80	40	294	384	90
	16	20	85	40	249	339	90
	17	18	75	20	303	393	90
	18	15	75	20	220	310	90
	19	15	80	10	239	329	90
	20	30	50	10	1	91	90
	21	30	56	20	378	468	90
	22	28	52	20	1	91	90
	23	14	66	10	215	275	90
	24	25	50	10	3	63	90
	25	22	66	40	336	396	90
	26	8	62	10	188	278	90
	27	23	52	10	13	73	90
	28	4	55	20	179	269	90
	29	20	50	10	23	113	90
	30	20	55	10	24	84	90
	31	10	35	20	82	172	90
	32	10	40	30	63	153	90
	33	8	40	40	70	160	90
	34	8	45	20	168	258	90
	35	5	35	10	94	184	90
	36	5	45	10	152	242	90
	37	2	40	20	109	199	90
	38	0	40	30	126	216	90
	39	0	45	20	146	206	90
	40	36	18	10	228	318	90
	41	35	32	10	368	458	90
	42	33	32	20	358	448	90
	43	33	35	10	348	408	90
	44	32	20	10	247	337	90
	45	30	30	10	273	363	90
	46	34	25	30	266	326	90
	47	30	35	10	332	392	90
	48	36	40	10	384	474	90
	49	48	20	10	114	204	90
	50	26	32	10	285	405	90
	51	25	30	10	285	375	90
	52	25	35	10	311	401	90
	53	44	5	20	152	242	90
	54	42	10	40	141	231	90
	55	42	15	10	127	217	90
	56	40	5	30	169	259	90
	57	38	15	40	219	309	90
	58	38	5	30	178	268	90
	59	38	10	10	212	272	90
	60	35	5	20	187	277	90
	61	50	30	10	31	121	90
	62	50	35	20	2	92	90
	63	50	40	50	1	61	90
	64	48	30	10	34	154	90
	65	44	25	10	99	189	90
	66	47	35	10	55	145	90
	67	47	40	10	1	61	90
	68	42	30	10	90	180	90
	69	45	35	10	75	165	90
	70	95	30	30	300	390	90
	71	95	35	20	294	384	90
	72	53	30	10	18	108	90
	73	92	30	10	307	427	90
	74	53	35	50	12	72	90
	75	45	65	20	2	92	90
	76	90	35	10	283	343	90
	77	72	45	10	382	472	90
	78	78	40	20	368	458	90
	79	87	30	10	354	414	90
	80	85	25	10	335	425	90
	81	85	35	30	362	452	90
	82	75	55	20	252	342	90
	83	72	55	10	225	345	90
	84	70	58	20	214	274	90
	85	86	46	30	258	348	90
	86	66	55	10	227	287	90
	87	64	46	20	420	480	90
	88	65	60	30	189	279	90
	89	56	64	10	158	248	90
	90	60	55	10	390	480	90
	91	60	60	10	191	251	90
	92	67	85	20	73	163	90
	93	42	58	40	1	91	90
	94	65	82	10	77	167	90
	95	62	80	30	105	195	90
	96	62	40	10	384	474	90
	97	60	85	30	56	146	90
	98	58	75	20	118	208	90
	99	55	80	10	38	128	90
	100	55	85	20	52	112	90
	999	0	0	0	0	0	0
