!!	C208										
					
						
CUST	NO.	XCOORD.	YCOORD.	DEMAND	READY	TIME	DUE	DATE	SERVICE	TIME

											 
	0	40	50	0	0	480	0
	1	52	75	10	10	100	90
	2	45	70	30	2	122	90
	3	62	69	10	131	221	90
	4	60	66	10	144	264	90
	5	42	65	10	2	92	90
	6	16	42	20	36	156	90
	7	58	70	20	117	237	90
	8	34	60	20	360	480	90
	9	28	70	10	334	424	90
	10	35	66	10	361	451	90
	11	35	69	10	348	438	90
	12	25	85	20	266	356	90
	13	22	75	30	306	426	90
	14	22	85	10	252	372	90
	15	20	80	40	279	399	90
	16	20	85	40	239	359	90
	17	18	75	20	293	383	90
	18	15	75	20	212	332	90
	19	15	80	10	226	316	90
	20	30	50	10	1	121	90
	21	30	56	20	360	480	90
	22	28	52	20	1	121	90
	23	14	66	10	198	318	90
	24	25	50	10	2	92	90
	25	22	66	40	320	440	90
	26	8	62	10	184	304	90
	27	23	52	10	2	122	90
	28	4	55	20	170	290	90
	29	20	50	10	22	112	90
	30	20	55	10	8	128	90
	31	10	35	20	76	196	90
	32	10	40	30	49	169	90
	33	8	40	40	63	153	90
	34	8	45	20	156	276	90
	35	5	35	10	90	180	90
	36	5	45	10	143	263	90
	37	2	40	20	103	223	90
	38	0	40	30	116	236	90
	39	0	45	20	129	249	90
	40	36	18	10	223	343	90
	41	35	32	10	356	476	90
	42	33	32	20	343	463	90
	43	33	35	10	330	420	90
	44	32	20	10	236	356	90
	45	30	30	10	264	354	90
	46	34	25	30	250	370	90
	47	30	35	10	317	407	90
	48	36	40	10	360	480	90
	49	48	20	10	102	222	90
	50	26	32	10	290	410	90
	51	25	30	10	277	397	90
	52	25	35	10	303	423	90
	53	44	5	20	143	263	90
	54	42	10	40	130	220	90
	55	42	15	10	116	236	90
	56	40	5	30	157	247	90
	57	38	15	40	210	300	90
	58	38	5	30	170	260	90
	59	38	10	10	196	316	90
	60	35	5	20	183	273	90
	61	50	30	10	22	142	90
	62	50	35	20	2	122	90
	63	50	40	50	1	121	90
	64	48	30	10	35	155	90
	65	44	25	10	89	179	90
	66	47	35	10	49	139	90
	67	47	40	10	1	121	90
	68	42	30	10	75	195	90
	69	45	35	10	62	152	90
	70	95	30	30	294	414	90
	71	95	35	20	281	371	90
	72	53	30	10	9	129	90
	73	92	30	10	307	427	90
	74	53	35	50	2	122	90
	75	45	65	20	2	92	90
	76	90	35	10	267	387	90
	77	72	45	10	360	480	90
	78	78	40	20	360	480	90
	79	87	30	10	335	425	90
	80	85	25	10	321	441	90
	81	85	35	30	348	468	90
	82	75	55	20	238	358	90
	83	72	55	10	225	345	90
	84	70	58	20	198	288	90
	85	86	46	30	253	343	90
	86	66	55	10	211	331	90
	87	64	46	20	373	463	90
	88	65	60	30	184	304	90
	89	56	64	10	157	277	90
	90	60	55	10	360	480	90
	91	60	60	10	171	291	90
	92	67	85	20	64	154	90
	93	42	58	40	1	91	90
	94	65	82	10	77	197	90
	95	62	80	30	90	210	90
	96	62	40	10	373	463	90
	97	60	85	30	50	170	90
	98	58	75	20	104	224	90
	99	55	80	10	23	143	90
	100	55	85	20	37	127	90
	999	0	0	0	0	0	0
