!!	C207										
					
						
CUST	NO.	XCOORD.	YCOORD.	DEMAND	READY	TIME	DUE	DATE	SERVICE	TIME

											 
	0	40	50	0	0	480	0
	1	52	75	10	42	102	90
	2	45	70	30	22	82	90
	3	62	69	10	161	221	90
	4	60	66	10	176	236	90
	5	42	65	10	2	62	90
	6	16	42	20	29	149	90
	7	58	70	20	149	209	90
	8	34	60	20	288	408	90
	9	28	70	10	295	415	90
	10	35	66	10	327	447	90
	11	35	69	10	343	463	90
	12	25	85	20	250	370	90
	13	22	75	30	302	422	90
	14	22	85	10	224	344	90
	15	20	80	40	263	383	90
	16	20	85	40	214	334	90
	17	18	75	20	268	388	90
	18	15	75	20	183	303	90
	19	15	80	10	206	326	90
	20	30	50	10	1	121	90
	21	30	56	20	291	411	90
	22	28	52	20	1	121	90
	23	14	66	10	186	306	90
	24	25	50	10	2	92	90
	25	22	66	40	308	428	90
	26	8	62	10	146	266	90
	27	23	52	10	2	92	90
	28	4	55	20	143	263	90
	29	20	50	10	2	122	90
	30	20	55	10	8	128	90
	31	10	35	20	43	163	90
	32	10	40	30	47	167	90
	33	8	40	40	33	153	90
	34	8	45	20	135	255	90
	35	5	35	10	53	173	90
	36	5	45	10	115	235	90
	37	2	40	20	69	189	90
	38	0	40	30	90	210	90
	39	0	45	20	118	238	90
	40	36	18	10	207	327	90
	41	35	32	10	351	471	90
	42	33	32	20	342	462	90
	43	33	35	10	335	425	90
	44	32	20	10	229	349	90
	45	30	30	10	255	375	90
	46	34	25	30	252	342	90
	47	30	35	10	317	407	90
	48	36	40	10	360	480	90
	49	48	20	10	114	204	90
	50	26	32	10	260	380	90
	51	25	30	10	266	386	90
	52	25	35	10	293	413	90
	53	44	5	20	152	242	90
	54	42	10	40	141	231	90
	55	42	15	10	127	217	90
	56	40	5	30	153	273	90
	57	38	15	40	201	321	90
	58	38	5	30	160	280	90
	59	38	10	10	197	287	90
	60	35	5	20	167	287	90
	61	50	30	10	31	121	90
	62	50	35	20	2	92	90
	63	50	40	50	1	61	90
	64	48	30	10	34	154	90
	65	44	25	10	99	189	90
	66	47	35	10	55	145	90
	67	47	40	10	1	61	90
	68	42	30	10	90	180	90
	69	45	35	10	75	165	90
	70	95	30	30	300	390	90
	71	95	35	20	310	370	90
	72	53	30	10	18	108	90
	73	92	30	10	307	427	90
	74	53	35	50	12	72	90
	75	45	65	20	6	66	90
	76	90	35	10	298	358	90
	77	72	45	10	382	472	90
	78	78	40	20	368	458	90
	79	87	30	10	354	414	90
	80	85	25	10	335	425	90
	81	85	35	30	362	452	90
	82	75	55	20	268	328	90
	83	72	55	10	247	307	90
	84	70	58	20	228	288	90
	85	86	46	30	278	338	90
	86	66	55	10	242	302	90
	87	64	46	20	420	480	90
	88	65	60	30	209	269	90
	89	56	64	10	180	240	90
	90	60	55	10	390	480	90
	91	60	60	10	203	263	90
	92	67	85	20	91	151	90
	93	42	58	40	1	61	90
	94	65	82	10	100	160	90
	95	62	80	30	120	180	90
	96	62	40	10	384	474	90
	97	60	85	30	76	136	90
	98	58	75	20	134	194	90
	99	55	80	10	53	113	90
	100	55	85	20	67	127	90
	999	0	0	0	0	0	0
